,Unnamed: 0,id,date,x_m_L72,y_m_L72,top_m_mv,basis_m_mv,parameter,detection_condition,value,unit,source,error_date,error_sum_parameter,error_detection_condition,error_unrealistic_unit
2823,78881,B102-A1,,149355.0,213352.0,0.0,0.15,PFECHS,<,0.2,µg/kg ds,Lantis,No date,,,
2824,78882,B102-A1,,149355.0,213352.0,0.0,0.15,PFOSA,=,0.3,µg/kg ds,Lantis,No date,,,
2825,78883,B102-A1,,149355.0,213352.0,0.0,0.15,8:2 diPAP,<,0.2,µg/kg ds,Lantis,No date,,,
2826,78884,B102-A1,,149355.0,213352.0,0.0,0.15,10:2 FTS,<,0.3,µg/kg ds,Lantis,No date,,,
2827,78885,B102-A2,,149355.0,213352.0,0.15,0.3,totaal PFAS,=,106.1,µg/kg ds,Lantis,No date,Sum parameter,,
2828,78886,B102-A2,,149355.0,213352.0,0.15,0.3,totaal PFAS kwantitatief,=,106.1,µg/kg ds,Lantis,No date,Sum parameter,,
2829,78887,B102-A2,,149355.0,213352.0,0.15,0.3,totaal PFAS indicatief,=,0.0,µg/kg ds,Lantis,No date,Sum parameter,,
2830,78888,B102-A2,,149355.0,213352.0,0.15,0.3,som PFOA,=,2.3,µg/kg ds,Lantis,No date,,,
2831,78889,B102-A2,,149355.0,213352.0,0.15,0.3,som PFOS,=,95.0,µg/kg ds,Lantis,No date,,,
2832,78890,B102-A2,,149355.0,213352.0,0.15,0.3,PFBA,=,1.4,µg/kg ds,Lantis,No date,,,
2833,78891,B102-A2,,149355.0,213352.0,0.15,0.3,PFPeA,=,0.3,µg/kg ds,Lantis,No date,,,
2834,78892,B102-A2,,149355.0,213352.0,0.15,0.3,PFHxA,<,0.2,µg/kg ds,Lantis,No date,,,
2835,78893,B102-A2,,149355.0,213352.0,0.15,0.3,PFHpA,<,0.2,µg/kg ds,Lantis,No date,,,
2836,78894,B102-A2,,149355.0,213352.0,0.15,0.3,PFNA,=,1.6,µg/kg ds,Lantis,No date,,,
2837,78895,B102-A2,,149355.0,213352.0,0.15,0.3,PFDA,=,1.0,µg/kg ds,Lantis,No date,,,
2838,78896,B102-A2,,149355.0,213352.0,0.15,0.3,PFUnDA,=,0.4,µg/kg ds,Lantis,No date,,,
2839,78897,B102-A2,,149355.0,213352.0,0.15,0.3,PFDoDA,=,0.3,µg/kg ds,Lantis,No date,,,
2840,78898,B102-A2,,149355.0,213352.0,0.15,0.3,PFTrDA,<,0.2,µg/kg ds,Lantis,No date,,,
2841,78899,B102-A2,,149355.0,213352.0,0.15,0.3,PFTeDA,<,0.2,µg/kg ds,Lantis,No date,,,
2842,78900,B102-A2,,149355.0,213352.0,0.15,0.3,PFHxDA,<,0.2,µg/kg ds,Lantis,No date,,,
2843,78901,B102-A2,,149355.0,213352.0,0.15,0.3,PFBS,=,0.4,µg/kg ds,Lantis,No date,,,
2844,78902,B102-A2,,149355.0,213352.0,0.15,0.3,PFPeS,<,0.2,µg/kg ds,Lantis,No date,,,
2845,78903,B102-A2,,149355.0,213352.0,0.15,0.3,PFHxS,=,1.9,µg/kg ds,Lantis,No date,,,
2846,78904,B102-A2,,149355.0,213352.0,0.15,0.3,PFHpS,=,1.2,µg/kg ds,Lantis,No date,,,
2847,78905,B102-A2,,149355.0,213352.0,0.15,0.3,PFNS,<,0.2,µg/kg ds,Lantis,No date,,,
2848,78906,B102-A2,,149355.0,213352.0,0.15,0.3,PFDS,<,0.2,µg/kg ds,Lantis,No date,,,
2849,78907,B102-A2,,149355.0,213352.0,0.15,0.3,4:2 FTS,<,0.2,µg/kg ds,Lantis,No date,,,
2850,78908,B102-A2,,149355.0,213352.0,0.15,0.3,6:2 FTS,<,0.3,µg/kg ds,Lantis,No date,,,
2851,78909,B102-A2,,149355.0,213352.0,0.15,0.3,8:2 FTS,<,0.3,µg/kg ds,Lantis,No date,,,
2852,78910,B102-A2,,149355.0,213352.0,0.15,0.3,HPFO-DA,<,1.0,µg/kg ds,Lantis,No date,,,
2853,78911,B102-A2,,149355.0,213352.0,0.15,0.3,ADONA,<,0.2,µg/kg ds,Lantis,No date,,,
2854,78912,B102-A2,,149355.0,213352.0,0.15,0.3,PFECHS,<,0.2,µg/kg ds,Lantis,No date,,,
2855,78913,B102-A2,,149355.0,213352.0,0.15,0.3,PFOSA,=,0.3,µg/kg ds,Lantis,No date,,,
2856,78914,B102-A2,,149355.0,213352.0,0.15,0.3,8:2 diPAP,<,0.2,µg/kg ds,Lantis,No date,,,
2857,78915,B102-A2,,149355.0,213352.0,0.15,0.3,10:2 FTS,<,0.3,µg/kg ds,Lantis,No date,,,
2858,78916,B102-A3,,149355.0,213352.0,0.3,0.5,totaal PFAS,=,0.9,µg/kg ds,Lantis,No date,Sum parameter,,
2859,78917,B102-A3,,149355.0,213352.0,0.3,0.5,totaal PFAS kwantitatief,=,0.9,µg/kg ds,Lantis,No date,Sum parameter,,
2860,78918,B102-A3,,149355.0,213352.0,0.3,0.5,totaal PFAS indicatief,=,0.0,µg/kg ds,Lantis,No date,Sum parameter,,
2861,78919,B102-A3,,149355.0,213352.0,0.3,0.5,som PFOA,=,0.3,µg/kg ds,Lantis,No date,,,
2862,78920,B102-A3,,149355.0,213352.0,0.3,0.5,som PFOS,=,0.6,µg/kg ds,Lantis,No date,,,
2863,78921,B102-A3,,149355.0,213352.0,0.3,0.5,PFBA,<,0.2,µg/kg ds,Lantis,No date,,,
2864,78922,B102-A3,,149355.0,213352.0,0.3,0.5,PFPeA,<,0.2,µg/kg ds,Lantis,No date,,,
2865,78923,B102-A3,,149355.0,213352.0,0.3,0.5,PFHxA,<,0.2,µg/kg ds,Lantis,No date,,,
2866,78924,B102-A3,,149355.0,213352.0,0.3,0.5,PFHpA,<,0.2,µg/kg ds,Lantis,No date,,,
2867,78925,B102-A3,,149355.0,213352.0,0.3,0.5,PFNA,<,0.2,µg/kg ds,Lantis,No date,,,
2868,78926,B102-A3,,149355.0,213352.0,0.3,0.5,PFDA,<,0.2,µg/kg ds,Lantis,No date,,,
2869,78927,B102-A3,,149355.0,213352.0,0.3,0.5,PFUnDA,<,0.2,µg/kg ds,Lantis,No date,,,
2870,78928,B102-A3,,149355.0,213352.0,0.3,0.5,PFDoDA,<,0.2,µg/kg ds,Lantis,No date,,,
2871,78929,B102-A3,,149355.0,213352.0,0.3,0.5,PFTrDA,<,0.2,µg/kg ds,Lantis,No date,,,
2872,78930,B102-A3,,149355.0,213352.0,0.3,0.5,PFTeDA,<,0.2,µg/kg ds,Lantis,No date,,,
2873,78931,B102-A3,,149355.0,213352.0,0.3,0.5,PFHxDA,<,0.2,µg/kg ds,Lantis,No date,,,
2874,78932,B102-A3,,149355.0,213352.0,0.3,0.5,PFBS,<,0.2,µg/kg ds,Lantis,No date,,,
2875,78933,B102-A3,,149355.0,213352.0,0.3,0.5,PFPeS,<,0.2,µg/kg ds,Lantis,No date,,,
2876,78934,B102-A3,,149355.0,213352.0,0.3,0.5,PFHxS,<,0.2,µg/kg ds,Lantis,No date,,,
2877,78935,B102-A3,,149355.0,213352.0,0.3,0.5,PFHpS,<,0.2,µg/kg ds,Lantis,No date,,,
2878,78936,B102-A3,,149355.0,213352.0,0.3,0.5,PFNS,<,0.2,µg/kg ds,Lantis,No date,,,
2879,78937,B102-A3,,149355.0,213352.0,0.3,0.5,PFDS,<,0.2,µg/kg ds,Lantis,No date,,,
2880,78938,B102-A3,,149355.0,213352.0,0.3,0.5,4:2 FTS,<,0.2,µg/kg ds,Lantis,No date,,,
2881,78939,B102-A3,,149355.0,213352.0,0.3,0.5,6:2 FTS,<,0.3,µg/kg ds,Lantis,No date,,,
2882,78940,B102-A3,,149355.0,213352.0,0.3,0.5,8:2 FTS,<,0.3,µg/kg ds,Lantis,No date,,,
2883,78941,B102-A3,,149355.0,213352.0,0.3,0.5,HPFO-DA,<,1.0,µg/kg ds,Lantis,No date,,,
2884,78942,B102-A3,,149355.0,213352.0,0.3,0.5,ADONA,<,0.2,µg/kg ds,Lantis,No date,,,
2885,78943,B102-A3,,149355.0,213352.0,0.3,0.5,PFECHS,<,0.2,µg/kg ds,Lantis,No date,,,
2886,78944,B102-A3,,149355.0,213352.0,0.3,0.5,PFOSA,<,0.2,µg/kg ds,Lantis,No date,,,
2887,78945,B102-A3,,149355.0,213352.0,0.3,0.5,8:2 diPAP,<,0.2,µg/kg ds,Lantis,No date,,,
2888,78946,B102-A3,,149355.0,213352.0,0.3,0.5,10:2 FTS,<,0.3,µg/kg ds,Lantis,No date,,,
2889,78947,B102-A4,,149355.0,213352.0,0.5,1.0,totaal PFAS,=,2.7,µg/kg ds,Lantis,No date,Sum parameter,,
2890,78948,B102-A4,,149355.0,213352.0,0.5,1.0,totaal PFAS kwantitatief,=,2.7,µg/kg ds,Lantis,No date,Sum parameter,,
2891,78949,B102-A4,,149355.0,213352.0,0.5,1.0,totaal PFAS indicatief,=,0.0,µg/kg ds,Lantis,No date,Sum parameter,,
2892,78950,B102-A4,,149355.0,213352.0,0.5,1.0,som PFOA,=,2.4,µg/kg ds,Lantis,No date,,,
2893,78951,B102-A4,,149355.0,213352.0,0.5,1.0,som PFOS,<,0.2,µg/kg ds,Lantis,No date,,,
2894,78952,B102-A4,,149355.0,213352.0,0.5,1.0,PFBA,<,0.2,µg/kg ds,Lantis,No date,,,
2895,78953,B102-A4,,149355.0,213352.0,0.5,1.0,PFPeA,<,0.2,µg/kg ds,Lantis,No date,,,
2896,78954,B102-A4,,149355.0,213352.0,0.5,1.0,PFHxA,<,0.2,µg/kg ds,Lantis,No date,,,
2897,78955,B102-A4,,149355.0,213352.0,0.5,1.0,PFHpA,<,0.2,µg/kg ds,Lantis,No date,,,
2898,78956,B102-A4,,149355.0,213352.0,0.5,1.0,PFNA,<,0.2,µg/kg ds,Lantis,No date,,,
2899,78957,B102-A4,,149355.0,213352.0,0.5,1.0,PFDA,<,0.2,µg/kg ds,Lantis,No date,,,
2900,78958,B102-A4,,149355.0,213352.0,0.5,1.0,PFUnDA,<,0.2,µg/kg ds,Lantis,No date,,,
2901,78959,B102-A4,,149355.0,213352.0,0.5,1.0,PFDoDA,<,0.2,µg/kg ds,Lantis,No date,,,
2902,78960,B102-A4,,149355.0,213352.0,0.5,1.0,PFTrDA,<,0.2,µg/kg ds,Lantis,No date,,,
2903,78961,B102-A4,,149355.0,213352.0,0.5,1.0,PFTeDA,<,0.2,µg/kg ds,Lantis,No date,,,
2904,78962,B102-A4,,149355.0,213352.0,0.5,1.0,PFHxDA,<,0.2,µg/kg ds,Lantis,No date,,,
2905,78963,B102-A4,,149355.0,213352.0,0.5,1.0,PFBS,<,0.2,µg/kg ds,Lantis,No date,,,
2906,78964,B102-A4,,149355.0,213352.0,0.5,1.0,PFPeS,<,0.2,µg/kg ds,Lantis,No date,,,
2907,78965,B102-A4,,149355.0,213352.0,0.5,1.0,PFHxS,=,0.3,µg/kg ds,Lantis,No date,,,
2908,78966,B102-A4,,149355.0,213352.0,0.5,1.0,PFHpS,<,0.2,µg/kg ds,Lantis,No date,,,
2909,78967,B102-A4,,149355.0,213352.0,0.5,1.0,PFNS,<,0.2,µg/kg ds,Lantis,No date,,,
2910,78968,B102-A4,,149355.0,213352.0,0.5,1.0,PFDS,<,0.2,µg/kg ds,Lantis,No date,,,
2911,78969,B102-A4,,149355.0,213352.0,0.5,1.0,4:2 FTS,<,0.2,µg/kg ds,Lantis,No date,,,
2912,78970,B102-A4,,149355.0,213352.0,0.5,1.0,6:2 FTS,<,0.3,µg/kg ds,Lantis,No date,,,
2913,78971,B102-A4,,149355.0,213352.0,0.5,1.0,8:2 FTS,<,0.3,µg/kg ds,Lantis,No date,,,
2914,78972,B102-A4,,149355.0,213352.0,0.5,1.0,HPFO-DA,<,1.0,µg/kg ds,Lantis,No date,,,
2915,78973,B102-A4,,149355.0,213352.0,0.5,1.0,ADONA,<,0.2,µg/kg ds,Lantis,No date,,,
2916,78974,B102-A4,,149355.0,213352.0,0.5,1.0,PFECHS,<,0.2,µg/kg ds,Lantis,No date,,,
2917,78975,B102-A4,,149355.0,213352.0,0.5,1.0,PFOSA,<,0.2,µg/kg ds,Lantis,No date,,,
2918,78976,B102-A4,,149355.0,213352.0,0.5,1.0,8:2 diPAP,<,0.2,µg/kg ds,Lantis,No date,,,
2919,78977,B102-A4,,149355.0,213352.0,0.5,1.0,10:2 FTS,<,0.3,µg/kg ds,Lantis,No date,,,
2920,78978,B102-B1,,149357.0,213354.0,0.0,0.15,totaal PFAS,=,120.2,µg/kg ds,Lantis,No date,Sum parameter,,
2921,78979,B102-B1,,149357.0,213354.0,0.0,0.15,totaal PFAS kwantitatief,=,120.2,µg/kg ds,Lantis,No date,Sum parameter,,
2922,78980,B102-B1,,149357.0,213354.0,0.0,0.15,totaal PFAS indicatief,=,0.0,µg/kg ds,Lantis,No date,Sum parameter,,
2923,78981,B102-B1,,149357.0,213354.0,0.0,0.15,som PFOA,=,2.0,µg/kg ds,Lantis,No date,,,
2924,78982,B102-B1,,149357.0,213354.0,0.0,0.15,som PFOS,=,110.0,µg/kg ds,Lantis,No date,,,
