,Unnamed: 0,id,date,x_m_L72,y_m_L72,top_m_mv,basis_m_mv,parameter,detection_condition,value,unit,source,error_sum_parameter,error_detection_condition,error_unrealistic_unit,error_top,error_basis
1008,55427,33294872,2022-06-17,157615.0,189629.0,2.5,3.5,PFAS Som kwantitatief,=,3892.0,ng/l,OVAM,Sum parameter,,,,
1009,55444,33294889,2022-06-17,157615.0,189629.0,2.5,3.5,EFSA-4,=,3600.0,ng/l,OVAM,Sum parameter,,,,
1010,55454,33294899,2022-06-17,157615.0,189629.0,2.5,3.5,EU DWRL-20,=,3892.0,ng/l,OVAM,Sum parameter,,,,
1011,55483,33294928,2022-06-17,157594.0,189606.0,2.3,3.3,EU DWRL-20,=,1354.0,ng/l,OVAM,Sum parameter,,,,
1012,55490,33294935,2022-06-17,157594.0,189606.0,2.3,3.3,EFSA-4,=,1100.0,ng/l,OVAM,Sum parameter,,,,
1013,55493,33294938,2022-06-17,157594.0,189606.0,2.3,3.3,PFAS Som kwantitatief,=,1370.0,ng/l,OVAM,Sum parameter,,,,
1014,55515,33297009,2022-05-25,97661.37,179921.67,2.15,3.15,EU DWRL-20,=,0.033,µg/l,OVAM,Sum parameter,,,,
1015,55523,33297017,2022-05-25,97661.37,179921.67,2.15,3.15,EFSA-4,=,0.021,µg/l,OVAM,Sum parameter,,,,
1016,55578,33297639,2022-06-09,97691.61,179905.33,0.2,2.2,EFSA-4,<,0.01,µg/l,OVAM,Sum parameter,,,,
1017,55593,33297654,2022-06-09,97691.61,179905.33,0.2,2.2,EU DWRL-20,=,0.023,µg/l,OVAM,Sum parameter,,,,
1018,55607,33297800,2022-05-25,97666.87,179937.34,2.1,3.1,EU DWRL-20,<,0.05,µg/l,OVAM,Sum parameter,,,,
1019,55621,33297814,2022-05-25,97666.87,179937.34,2.1,3.1,EFSA-4,<,0.01,µg/l,OVAM,Sum parameter,,,,
1020,55814,33300076,2022-06-10,134196.0,199384.0,2.35,3.35,PFAS Som kwantitatief,=,0.017,µg/l,OVAM,Sum parameter,,,,
1021,55825,33300088,2022-06-10,134196.0,199384.0,2.35,3.35,EU DWRL-20,=,0.017,µg/l,OVAM,Sum parameter,,,,
1022,55950,33301819,2022-06-22,204195.0,178386.0,2.5,3.5,EFSA-4,=,160.0,ng/l,OVAM,Sum parameter,,,,
1023,55968,33301840,2022-06-22,204195.0,178386.0,2.5,3.5,EU DWRL-20,=,230.0,ng/l,OVAM,Sum parameter,,,,
1024,55994,33302459,2022-06-22,204069.0,178363.0,1.7,2.7,EU DWRL-20,=,85.0,ng/l,OVAM,Sum parameter,,,,
1025,56012,33302478,2022-06-22,204069.0,178363.0,1.7,2.7,EFSA-4,=,34.0,ng/l,OVAM,Sum parameter,,,,
1026,56051,33302627,2022-06-22,204215.0,178328.0,3.5,4.5,EFSA-4,=,450.0,ng/l,OVAM,Sum parameter,,,,
1027,56062,33302639,2022-06-22,204215.0,178328.0,3.5,4.5,EU DWRL-20,=,1800.0,ng/l,OVAM,Sum parameter,,,,
1028,56072,33306845,2022-06-22,172613.31,225814.25,6.6,7.6,PFAS Som indicatief,<,10.0,ng/l,OVAM,Sum parameter,,,,
1029,56084,33306857,2022-06-22,172613.31,225814.25,6.6,7.6,EFSA-4,=,27.0,ng/l,OVAM,Sum parameter,,,,
1030,56090,33306863,2022-06-22,172613.31,225814.25,6.6,7.6,EU DWRL-20,=,8500.0,ng/l,OVAM,Sum parameter,,,,
1031,56133,33308572,2022-03-11,110822.0,173594.0,3.5,4.5,PFAS Som kwantitatief,=,67.0,ng/l,OVAM,Sum parameter,,,,
1032,56302,33313192,2022-07-06,130141.36,209725.06,1.54,2.54,PFAS Som kwantitatief,=,220.0,ng/l,OVAM,Sum parameter,,,,
1033,56310,33313201,2022-07-06,130141.36,209725.06,1.54,2.54,PFAS Som indicatief,<,10.0,ng/l,OVAM,Sum parameter,,,,
1034,56328,33313220,2022-07-06,130141.36,209725.06,1.54,2.54,EFSA-4,=,37.0,ng/l,OVAM,Sum parameter,,,,
1035,56332,33313224,2022-07-06,130141.36,209725.06,1.54,2.54,EU DWRL-20,=,170.0,ng/l,OVAM,Sum parameter,,,,
1036,56340,33313316,2022-07-06,130173.48,209735.88,0.96,1.96,EFSA-4,=,21.0,ng/l,OVAM,Sum parameter,,,,
1037,56346,33313323,2022-07-06,130173.48,209735.88,0.96,1.96,PFAS Som indicatief,<,10.0,ng/l,OVAM,Sum parameter,,,,
1038,56348,33313325,2022-07-06,130173.48,209735.88,0.96,1.96,PFAS Som kwantitatief,=,120.0,ng/l,OVAM,Sum parameter,,,,
1039,56373,33313351,2022-07-06,130173.48,209735.88,0.96,1.96,EU DWRL-20,=,110.0,ng/l,OVAM,Sum parameter,,,,
1040,56387,33313367,2022-07-13,146872.2,207329.84,3.09,4.09,PFAS Som kwantitatief,=,12000.0,ng/l,OVAM,Sum parameter,,,,
1041,56410,33313392,2022-07-13,146872.2,207329.84,3.09,4.09,PFAS Som indicatief,=,200.0,ng/l,OVAM,Sum parameter,,,,
1042,56418,33313402,2022-07-13,146872.2,207329.84,3.09,4.09,EFSA-4,=,140.0,ng/l,OVAM,Sum parameter,,,,
1043,56419,33313403,2022-07-13,146872.2,207329.84,3.09,4.09,EU DWRL-20,=,11000.0,ng/l,OVAM,Sum parameter,,,,
1044,56424,33313490,2022-07-13,146907.85,207342.5,3.11,4.11,PFAS Som indicatief,<,10.0,ng/l,OVAM,Sum parameter,,,,
1045,56426,33313493,2022-07-13,146907.85,207342.5,3.11,4.11,EU DWRL-20,=,1800.0,ng/l,OVAM,Sum parameter,,,,
1046,56435,33313502,2022-07-13,146907.85,207342.5,3.11,4.11,PFAS Som kwantitatief,=,1800.0,ng/l,OVAM,Sum parameter,,,,
1047,56436,33313503,2022-07-13,146907.85,207342.5,3.11,4.11,EFSA-4,=,180.0,ng/l,OVAM,Sum parameter,,,,
1048,56481,33314149,2022-06-02,143798.0,219962.0,1.36,2.36,PFAS Som indicatief,<,10.0,ng/l,OVAM,Sum parameter,,,,
1049,56483,33314151,2022-06-02,143798.0,219962.0,1.36,2.36,EFSA-4,=,390.0,ng/l,OVAM,Sum parameter,,,,
1050,56491,33314160,2022-06-02,143798.0,219962.0,1.36,2.36,EU DWRL-20,=,4600.0,ng/l,OVAM,Sum parameter,,,,
1051,56504,33314173,2022-06-02,143798.0,219962.0,1.36,2.36,PFAS Som kwantitatief,=,18000.0,ng/l,OVAM,Sum parameter,,,,
1052,56519,33314438,2022-06-02,143691.0,219946.0,1.33,2.33,EU DWRL-20,=,2900.0,ng/l,OVAM,Sum parameter,,,,
1053,56531,33314452,2022-06-02,143691.0,219946.0,1.33,2.33,EFSA-4,=,2200.0,ng/l,OVAM,Sum parameter,,,,
1054,56544,33314468,2022-06-02,143691.0,219946.0,1.33,2.33,PFAS Som indicatief,=,130.0,ng/l,OVAM,Sum parameter,,,,
1055,56552,33314478,2022-06-02,143691.0,219946.0,1.33,2.33,PFAS Som kwantitatief,=,3100.0,ng/l,OVAM,Sum parameter,,,,
1056,56560,33314598,2022-06-02,143781.0,219970.0,1.58,2.58,EU DWRL-20,=,9700.0,ng/l,OVAM,Sum parameter,,,,
1057,56566,33314605,2022-06-02,143781.0,219970.0,1.58,2.58,PFAS Som kwantitatief,=,11000.0,ng/l,OVAM,Sum parameter,,,,
1058,56570,33314610,2022-06-02,143781.0,219970.0,1.58,2.58,PFAS Som indicatief,<,10.0,ng/l,OVAM,Sum parameter,,,,
1059,56576,33314617,2022-06-02,143781.0,219970.0,1.58,2.58,EFSA-4,=,400.0,ng/l,OVAM,Sum parameter,,,,
1060,56611,33315582,2022-07-06,153684.0,201858.0,0.5,3.0,PFAS Som indicatief,=,28.0,ng/l,OVAM,Sum parameter,,,,
1061,56615,33315594,2022-07-06,153684.0,201858.0,0.5,3.0,EFSA-4,=,84.0,ng/l,OVAM,Sum parameter,,,,
1062,56619,33315598,2022-07-06,153684.0,201858.0,0.5,3.0,EU DWRL-20,=,310.0,ng/l,OVAM,Sum parameter,,,,
1063,56635,33315625,2022-07-06,153684.0,201858.0,0.5,3.0,PFAS Som kwantitatief,=,320.0,ng/l,OVAM,Sum parameter,,,,
1064,56681,33316153,2022-07-07,153796.0,202019.0,0.7,2.5,PFAS Som indicatief,<,10.0,ng/l,OVAM,Sum parameter,,,,
1065,56687,33316162,2022-07-07,153796.0,202019.0,0.7,2.5,EFSA-4,=,17.0,ng/l,OVAM,Sum parameter,,,,
1066,56692,33316175,2022-07-07,153796.0,202019.0,0.7,2.5,EU DWRL-20,=,83.0,ng/l,OVAM,Sum parameter,,,,
1067,56693,33316176,2022-07-07,153796.0,202019.0,0.7,2.5,PFAS Som kwantitatief,=,83.0,ng/l,OVAM,Sum parameter,,,,
1068,56870,33326161,2022-08-25,190951.0,233145.0,2.4,3.4,PFAS Som kwantitatief,=,63.0,ng/l,OVAM,Sum parameter,,,,
1069,56887,33326178,2022-08-25,190951.0,233145.0,2.4,3.4,EFSA-4,=,13.0,ng/l,OVAM,Sum parameter,,,,
1070,56901,33326192,2022-08-25,190951.0,233145.0,2.4,3.4,EU DWRL-20,=,63.0,ng/l,OVAM,Sum parameter,,,,
1071,56908,33326199,2022-08-25,190951.0,233145.0,2.4,3.4,PFAS Som indicatief,<,10.0,ng/l,OVAM,Sum parameter,,,,
1072,56912,33326549,2022-06-01,190973.0,233142.0,2.7,3.7,EFSA-4,=,30.0,ng/l,OVAM,Sum parameter,,,,
1073,56915,33326552,2022-06-01,190973.0,233142.0,2.7,3.7,EU DWRL-20,=,86.0,ng/l,OVAM,Sum parameter,,,,
1074,56930,33326567,2022-06-01,190973.0,233142.0,2.7,3.7,PFAS Som indicatief,<,20.0,ng/l,OVAM,Sum parameter,,,,
1075,56951,33326588,2022-06-01,190973.0,233142.0,2.7,3.7,PFAS Som kwantitatief,=,86.0,ng/l,OVAM,Sum parameter,,,,
1076,56962,33327173,2022-04-01,170211.86,200691.1,2.1,3.1,PFAS Som kwantitatief,<,2.15,µg/l,OVAM,Sum parameter,,,,
1077,56977,33332918,2022-03-18,150320.0,215824.0,2.96,4.96,EFSA-4,=,57000.0,ng/l,OVAM,Sum parameter,,,,
1078,56982,33332923,2022-03-18,150320.0,215824.0,2.96,4.96,EU DWRL-20,=,71000.0,ng/l,OVAM,Sum parameter,,,,
1079,56989,33332930,2022-03-18,150320.0,215824.0,2.96,4.96,PFAS Som indicatief,=,1400.0,ng/l,OVAM,Sum parameter,,,,
1080,56995,33332936,2022-03-18,150320.0,215824.0,2.96,4.96,PFAS Som kwantitatief,=,71000.0,ng/l,OVAM,Sum parameter,,,,
1081,57043,33332984,2022-04-28,150329.0,215815.0,22.9,24.9,EU DWRL-20,=,14.0,ng/l,OVAM,Sum parameter,,,,
1082,57050,33332991,2022-04-28,150329.0,215815.0,22.9,24.9,PFAS Som kwantitatief,=,16.0,ng/l,OVAM,Sum parameter,,,,
1083,57057,33332998,2022-04-28,150329.0,215815.0,22.9,24.9,PFAS Som indicatief,<,10.0,ng/l,OVAM,Sum parameter,,,,
1084,57062,33333003,2022-04-28,150329.0,215815.0,22.9,24.9,EFSA-4,=,11.0,ng/l,OVAM,Sum parameter,,,,
1085,57082,33333023,2022-05-13,150297.0,215822.0,3.0,5.0,EFSA-4,=,6200.0,ng/l,OVAM,Sum parameter,,,,
1086,57083,33333024,2022-05-13,150297.0,215822.0,3.0,5.0,EU DWRL-20,=,11000.0,ng/l,OVAM,Sum parameter,,,,
1087,57092,33333033,2022-05-13,150297.0,215822.0,3.0,5.0,PFAS Som kwantitatief,=,11000.0,ng/l,OVAM,Sum parameter,,,,
1088,57109,33333050,2022-05-13,150297.0,215822.0,3.0,5.0,PFAS Som indicatief,=,420.0,ng/l,OVAM,Sum parameter,,,,
1089,57125,33333066,2022-03-24,150290.0,215777.0,0.8,2.8,PFAS Som indicatief,=,24.0,ng/l,OVAM,Sum parameter,,,,
1090,57138,33333079,2022-03-24,150290.0,215777.0,0.8,2.8,PFAS Som kwantitatief,=,510.0,ng/l,OVAM,Sum parameter,,,,
1091,57147,33333088,2022-03-24,150290.0,215777.0,0.8,2.8,EFSA-4,=,320.0,ng/l,OVAM,Sum parameter,,,,
1092,57163,33333104,2022-03-24,150290.0,215777.0,0.8,2.8,EU DWRL-20,=,500.0,ng/l,OVAM,Sum parameter,,,,
1093,57186,33333127,2022-04-28,150366.0,215841.0,16.0,17.0,EU DWRL-20,=,69.0,ng/l,OVAM,Sum parameter,,,,
1094,57188,33333129,2022-04-28,150366.0,215841.0,16.0,17.0,PFAS Som indicatief,<,10.0,ng/l,OVAM,Sum parameter,,,,
1095,57199,33333140,2022-04-28,150366.0,215841.0,16.0,17.0,EFSA-4,=,60.0,ng/l,OVAM,Sum parameter,,,,
1096,57200,33333141,2022-04-28,150366.0,215841.0,16.0,17.0,PFAS Som kwantitatief,=,270.0,ng/l,OVAM,Sum parameter,,,,
1097,57221,33333162,2022-03-24,150291.0,215832.0,0.44,2.44,PFAS Som kwantitatief,=,3500.0,ng/l,OVAM,Sum parameter,,,,
1098,57223,33333164,2022-03-24,150291.0,215832.0,0.44,2.44,PFAS Som indicatief,=,19.0,ng/l,OVAM,Sum parameter,,,,
1099,57240,33333181,2022-03-24,150291.0,215832.0,0.44,2.44,EFSA-4,=,230.0,ng/l,OVAM,Sum parameter,,,,
1100,57243,33333184,2022-03-24,150291.0,215832.0,0.44,2.44,EU DWRL-20,=,3100.0,ng/l,OVAM,Sum parameter,,,,
1101,57283,33333224,2022-03-24,150291.0,215802.0,6.8,7.8,PFAS Som indicatief,=,260.0,ng/l,OVAM,Sum parameter,,,,
1102,57296,33333237,2022-03-24,150291.0,215802.0,6.8,7.8,PFAS Som kwantitatief,=,11000.0,ng/l,OVAM,Sum parameter,,,,
1103,57308,33333249,2022-03-24,150291.0,215802.0,6.8,7.8,EFSA-4,=,5000.0,ng/l,OVAM,Sum parameter,,,,
1104,57311,33333252,2022-03-24,150291.0,215802.0,6.8,7.8,EU DWRL-20,=,11000.0,ng/l,OVAM,Sum parameter,,,,
1105,57346,33333287,2022-03-24,150291.0,215769.0,3.5,5.5,EU DWRL-20,=,530.0,ng/l,OVAM,Sum parameter,,,,
1106,57351,33333292,2022-03-24,150291.0,215769.0,3.5,5.5,PFAS Som kwantitatief,=,540.0,ng/l,OVAM,Sum parameter,,,,
1107,57354,33333295,2022-03-24,150291.0,215769.0,3.5,5.5,EFSA-4,=,240.0,ng/l,OVAM,Sum parameter,,,,
1108,57366,33333307,2022-03-24,150291.0,215769.0,3.5,5.5,PFAS Som indicatief,=,31.0,ng/l,OVAM,Sum parameter,,,,
1109,57376,33333317,2022-03-24,150328.0,215776.0,2.44,4.44,EFSA-4,=,5200.0,ng/l,OVAM,Sum parameter,,,,
1110,57387,33333328,2022-03-24,150328.0,215776.0,2.44,4.44,EU DWRL-20,=,11000.0,ng/l,OVAM,Sum parameter,,,,
1111,57400,33333341,2022-03-24,150328.0,215776.0,2.44,4.44,PFAS Som indicatief,=,130.0,ng/l,OVAM,Sum parameter,,,,
1112,57414,33333355,2022-03-24,150328.0,215776.0,2.44,4.44,PFAS Som kwantitatief,=,15000.0,ng/l,OVAM,Sum parameter,,,,
1113,57443,33333384,2022-04-28,150291.0,215769.0,8.1,10.1,PFAS Som kwantitatief,=,2500.0,ng/l,OVAM,Sum parameter,,,,
1114,57448,33333389,2022-04-28,150291.0,215769.0,8.1,10.1,PFAS Som indicatief,=,68.0,ng/l,OVAM,Sum parameter,,,,
1115,57449,33333390,2022-04-28,150291.0,215769.0,8.1,10.1,EFSA-4,=,520.0,ng/l,OVAM,Sum parameter,,,,
1116,57457,33333398,2022-04-28,150291.0,215769.0,8.1,10.1,EU DWRL-20,=,2300.0,ng/l,OVAM,Sum parameter,,,,
1117,57479,33333420,2022-04-28,150328.0,215776.0,22.3,24.3,PFAS Som indicatief,<,10.0,ng/l,OVAM,Sum parameter,,,,
1118,57486,33333427,2022-04-28,150328.0,215776.0,22.3,24.3,EFSA-4,=,1.0,ng/l,OVAM,Sum parameter,,,,
1119,57498,33333439,2022-04-28,150328.0,215776.0,22.3,24.3,PFAS Som kwantitatief,=,4.0,ng/l,OVAM,Sum parameter,,,,
1120,57505,33333446,2022-04-28,150328.0,215776.0,22.3,24.3,EU DWRL-20,<,2.0,ng/l,OVAM,Sum parameter,,,,
1121,57523,33333464,2022-04-28,150293.0,215818.0,7.0,25.0,EU DWRL-20,=,7000.0,ng/l,OVAM,Sum parameter,,,,
1122,57531,33333472,2022-04-28,150293.0,215818.0,7.0,25.0,PFAS Som indicatief,=,44.0,ng/l,OVAM,Sum parameter,,,,
1123,57548,33333489,2022-04-28,150293.0,215818.0,7.0,25.0,EFSA-4,=,1600.0,ng/l,OVAM,Sum parameter,,,,
1124,57568,33333509,2022-04-28,150293.0,215818.0,7.0,25.0,PFAS Som kwantitatief,=,8000.0,ng/l,OVAM,Sum parameter,,,,
1125,57584,33333525,2022-04-28,150329.0,215815.0,11.9,13.9,PFAS Som indicatief,<,10.0,ng/l,OVAM,Sum parameter,,,,
1126,57588,33333529,2022-04-28,150329.0,215815.0,11.9,13.9,EFSA-4,=,58.0,ng/l,OVAM,Sum parameter,,,,
1127,57595,33333536,2022-04-28,150329.0,215815.0,11.9,13.9,PFAS Som kwantitatief,=,190.0,ng/l,OVAM,Sum parameter,,,,
1128,57610,33333551,2022-04-28,150329.0,215815.0,11.9,13.9,EU DWRL-20,=,190.0,ng/l,OVAM,Sum parameter,,,,
1129,57641,33338406,2022-03-17,172325.76,206058.01,3.0,4.0,PFAS Som indicatief,<,10.0,ng/l,OVAM,Sum parameter,,,,
1130,57655,33338420,2022-03-17,172325.76,206058.01,3.0,4.0,EFSA-4,=,2.0,ng/l,OVAM,Sum parameter,,,,
1131,57656,33338421,2022-03-17,172325.76,206058.01,3.0,4.0,PFAS Som kwantitatief,=,83.0,ng/l,OVAM,Sum parameter,,,,
1132,57665,33338430,2022-03-17,172325.76,206058.01,3.0,4.0,EU DWRL-20,=,83.0,ng/l,OVAM,Sum parameter,,,,
1133,57703,33338556,2022-03-17,172309.1,206039.3,3.2,4.2,PFAS Som kwantitatief,=,81.0,ng/l,OVAM,Sum parameter,,,,
1134,57709,33338562,2022-03-17,172309.1,206039.3,3.2,4.2,EU DWRL-20,=,81.0,ng/l,OVAM,Sum parameter,,,,
1135,57712,33338565,2022-03-17,172309.1,206039.3,3.2,4.2,EFSA-4,=,2.0,ng/l,OVAM,Sum parameter,,,,
1136,57713,33338566,2022-03-17,172309.1,206039.3,3.2,4.2,PFAS Som indicatief,<,10.0,ng/l,OVAM,Sum parameter,,,,
1137,57724,33338978,2022-07-29,138191.61,193411.48,4.95,5.95,EU DWRL-20,=,11.0,ng/l,OVAM,Sum parameter,,,,
1138,57759,33339013,2022-07-29,138191.61,193411.48,4.95,5.95,PFAS Som indicatief,<,10.0,ng/l,OVAM,Sum parameter,,,,
1139,57764,33339018,2022-07-29,138191.61,193411.48,4.95,5.95,EFSA-4,=,3.0,ng/l,OVAM,Sum parameter,,,,
1140,57769,33339109,2022-07-29,138160.3,193423.89,5.2,6.2,PFAS Som indicatief,<,10.0,ng/l,OVAM,Sum parameter,,,,
1141,57798,33339138,2022-07-29,138160.3,193423.89,5.2,6.2,EFSA-4,<,1.0,ng/l,OVAM,Sum parameter,,,,
1142,57808,33339148,2022-07-29,138160.3,193423.89,5.2,6.2,EU DWRL-20,=,120.0,ng/l,OVAM,Sum parameter,,,,
1143,57834,33339216,2022-06-08,70149.0,210819.0,2.46,3.46,PFAS Som kwantitatief,=,0.014,µg/l,OVAM,Sum parameter,,,,
1144,57851,33339234,2022-06-08,70149.0,210819.0,2.46,3.46,EU DWRL-20,=,0.014,µg/l,OVAM,Sum parameter,,,,
1145,57865,33342899,2022-08-29,205357.23,195324.27,2.0,3.0,PFAS Som kwantitatief,=,45.0,ng/l,OVAM,Sum parameter,,,,
1146,57885,33342933,2022-08-29,205357.23,195324.27,2.0,3.0,EFSA-4,=,31.0,ng/l,OVAM,Sum parameter,,,,
1147,57899,33342959,2022-08-29,205357.23,195324.27,2.0,3.0,EU DWRL-20,=,45.0,ng/l,OVAM,Sum parameter,,,,
1148,57932,33343056,2022-08-29,205316.88,195312.25,2.0,3.0,EFSA-4,<,0.0,ng/l,OVAM,Sum parameter,,,,
1149,57941,33343072,2022-08-29,205316.88,195312.25,2.0,3.0,PFAS Som kwantitatief,=,22.0,ng/l,OVAM,Sum parameter,,,,
1150,57946,33343077,2022-08-29,205316.88,195312.25,2.0,3.0,EU DWRL-20,=,22.0,ng/l,OVAM,Sum parameter,,,,
1151,57971,33343604,2022-08-29,205437.24,195243.79,2.0,3.0,EFSA-4,=,13.0,ng/l,OVAM,Sum parameter,,,,
1152,57988,33343633,2022-08-29,205437.24,195243.79,2.0,3.0,EU DWRL-20,=,27.0,ng/l,OVAM,Sum parameter,,,,
1153,57989,33343635,2022-08-29,205437.24,195243.79,2.0,3.0,PFAS Som kwantitatief,=,42.0,ng/l,OVAM,Sum parameter,,,,
1154,58011,33343893,2022-08-29,205346.61,195278.07,2.0,3.0,EU DWRL-20,<,0.0,ng/l,OVAM,Sum parameter,,,,
1155,58024,33343919,2022-08-29,205346.61,195278.07,2.0,3.0,PFAS Som kwantitatief,<,0.0,ng/l,OVAM,Sum parameter,,,,
1156,58041,33343950,2022-08-29,205346.61,195278.07,2.0,3.0,EFSA-4,<,0.0,ng/l,OVAM,Sum parameter,,,,
1157,58056,33345603,2022-07-22,160091.0,167560.0,5.0,6.0,EU DWRL-20,=,50.0,ng/l,OVAM,Sum parameter,,,,
1158,58060,33345610,2022-07-22,160091.0,167560.0,5.0,6.0,EFSA-4,=,7.0,ng/l,OVAM,Sum parameter,,,,
1159,58106,33347139,2022-07-29,106194.03,187377.13,2.8,3.8,EU DWRL-20,=,0.013,µg/l,OVAM,Sum parameter,,,,
1160,58114,33347147,2022-07-29,106194.03,187377.13,2.8,3.8,EFSA-4,=,0.013,µg/l,OVAM,Sum parameter,,,,
1161,58160,33347233,2022-07-29,106179.66,187393.03,2.7,3.7,EU DWRL-20,=,0.071,µg/l,OVAM,Sum parameter,,,,
1162,58163,33347236,2022-07-29,106179.66,187393.03,2.7,3.7,EFSA-4,=,0.018,µg/l,OVAM,Sum parameter,,,,
1163,58179,33347452,2022-08-04,135787.52,207100.33,2.0,3.0,EU DWRL-20,=,0.47,µg/l,OVAM,Sum parameter,,,,
1164,58205,33347478,2022-08-04,135787.52,207100.33,2.0,3.0,EFSA-4,=,0.027,µg/l,OVAM,Sum parameter,,,,
1165,58225,33347576,2022-08-03,135779.34,207132.37,2.0,3.0,EU DWRL-20,=,11.0,µg/l,OVAM,Sum parameter,,,,
1166,58254,33347605,2022-08-03,135779.34,207132.37,2.0,3.0,EFSA-4,=,0.14,µg/l,OVAM,Sum parameter,,,,
1167,58272,33347623,2022-08-04,133590.39,197721.54,2.0,3.0,EFSA-4,=,0.078,µg/l,OVAM,Sum parameter,,,,
1168,58297,33347648,2022-08-04,133590.39,197721.54,2.0,3.0,EU DWRL-20,=,0.22,µg/l,OVAM,Sum parameter,,,,
1169,58301,33347652,2022-08-04,133667.57,197735.45,1.5,2.5,EFSA-4,=,0.017,µg/l,OVAM,Sum parameter,,,,
1170,58319,33347670,2022-08-04,133667.57,197735.45,1.5,2.5,EU DWRL-20,=,0.091,µg/l,OVAM,Sum parameter,,,,
1171,58344,33349394,2022-07-06,68208.0,218969.0,1.7,2.7,EFSA-4,<,0.0,ng/l,OVAM,Sum parameter,,,,
1172,58347,33349397,2022-07-06,68208.0,218969.0,1.7,2.7,PFAS Som kwantitatief,=,12.0,ng/l,OVAM,Sum parameter,,,,
1173,58353,33349403,2022-07-06,68208.0,218969.0,1.7,2.7,EU DWRL-20,=,12.0,ng/l,OVAM,Sum parameter,,,,
1174,58398,33349653,2022-07-06,68192.0,219002.0,1.7,2.7,EU DWRL-20,<,0.0,ng/l,OVAM,Sum parameter,,,,
1175,58404,33349659,2022-07-06,68192.0,219002.0,1.7,2.7,EFSA-4,<,0.0,ng/l,OVAM,Sum parameter,,,,
1176,58407,33349662,2022-07-06,68192.0,219002.0,1.7,2.7,PFAS Som kwantitatief,<,0.0,ng/l,OVAM,Sum parameter,,,,
1177,58439,33350338,2022-08-19,190316.69,166567.11,4.0,5.0,EFSA-4,<,0.0,ng/l,OVAM,Sum parameter,,,,
1178,58443,33350342,2022-08-19,190316.69,166567.11,4.0,5.0,EU DWRL-20,<,0.0,ng/l,OVAM,Sum parameter,,,,
1179,58455,33350354,2022-08-19,190316.69,166567.11,4.0,5.0,PFAS Som kwantitatief,=,12.0,ng/l,OVAM,Sum parameter,,,,
1180,58498,33350437,2022-08-19,190295.59,166549.17,3.0,4.0,EFSA-4,<,0.0,ng/l,OVAM,Sum parameter,,,,
1181,58516,33350455,2022-08-19,190295.59,166549.17,3.0,4.0,PFAS Som kwantitatief,<,0.0,ng/l,OVAM,Sum parameter,,,,
1182,58527,33350466,2022-08-19,190295.59,166549.17,3.0,4.0,EU DWRL-20,<,0.0,ng/l,OVAM,Sum parameter,,,,
1183,58568,33358979,2022-06-08,157245.0,239316.0,0.75,2.75,EU DWRL-20,=,53.0,ng/l,OVAM,Sum parameter,,,,
1184,58575,33358988,2022-06-08,157245.0,239316.0,0.75,2.75,EFSA-4,=,11.0,ng/l,OVAM,Sum parameter,,,,
1185,58594,33359008,2022-06-08,157245.0,239316.0,0.75,2.75,PFAS Som kwantitatief,=,53.0,ng/l,OVAM,Sum parameter,,,,
1186,58607,33359022,2022-06-08,157245.0,239316.0,0.75,2.75,PFAS Som indicatief,<,10.0,ng/l,OVAM,Sum parameter,,,,
1187,58613,33361442,2022-08-19,115245.81,191240.94,1.65,2.65,PFAS Som kwantitatief,=,48.0,ng/l,OVAM,Sum parameter,,,,
1188,58615,33361444,2022-08-19,115245.81,191240.94,1.65,2.65,EFSA-4,=,15.0,ng/l,OVAM,Sum parameter,,,,
1189,58619,33361448,2022-08-19,115245.81,191240.94,1.65,2.65,PFAS Som indicatief,<,10.0,ng/l,OVAM,Sum parameter,,,,
1190,58633,33361462,2022-08-19,115245.81,191240.94,1.65,2.65,EU DWRL-20,=,48.0,ng/l,OVAM,Sum parameter,,,,
1191,58680,33361513,2022-08-19,115302.43,191232.5,2.12,3.12,EU DWRL-20,=,88.0,ng/l,OVAM,Sum parameter,,,,
1192,58681,33361514,2022-08-19,115302.43,191232.5,2.12,3.12,EFSA-4,=,54.0,ng/l,OVAM,Sum parameter,,,,
1193,58688,33361521,2022-08-19,115302.43,191232.5,2.12,3.12,PFAS Som kwantitatief,=,88.0,ng/l,OVAM,Sum parameter,,,,
1194,58695,33361528,2022-08-19,115302.43,191232.5,2.12,3.12,PFAS Som indicatief,<,10.0,ng/l,OVAM,Sum parameter,,,,
1195,58713,33361628,2022-08-19,115307.32,191300.51,2.06,3.06,PFAS Som kwantitatief,=,13.0,ng/l,OVAM,Sum parameter,,,,
1196,58720,33361635,2022-08-19,115307.32,191300.51,2.06,3.06,EFSA-4,=,3.0,ng/l,OVAM,Sum parameter,,,,
1197,58726,33361641,2022-08-19,115307.32,191300.51,2.06,3.06,PFAS Som indicatief,<,10.0,ng/l,OVAM,Sum parameter,,,,
1198,58746,33361663,2022-08-19,115307.32,191300.51,2.06,3.06,EU DWRL-20,=,13.0,ng/l,OVAM,Sum parameter,,,,
1199,58755,33361714,2022-08-19,115274.07,191262.69,2.06,3.06,PFAS Som indicatief,<,10.0,ng/l,OVAM,Sum parameter,,,,
1200,58760,33361719,2022-08-19,115274.07,191262.69,2.06,3.06,PFAS Som kwantitatief,=,240.0,ng/l,OVAM,Sum parameter,,,,
